CPF_CNPJ,NOME_PESSOA,Latitude,Longitude,ANO,CD_MUN,NM_MUN,SIGLA_UF,NFR,SETOR,SNAP,TIER,Technology,Abatement,Fuel,Region,NMVOC
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2020,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,4.1968423999999995
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2021,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,4.3987432
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2022,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.8854640000000003
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2023,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.84
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2017,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.977588
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2018,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.3873096
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2019,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.6760367999999999
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2020,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.964764
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2021,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.9604000000000001
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2022,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.88768
91319392000101,VINICOLA PERINI LTDA,-29.254556,-51.291306,2023,,FARROUPILHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.0
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2017,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.43125656
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2018,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.104
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2019,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.7248000000000001
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2020,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.968
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2021,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.92
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2022,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.28
91368647000126,CANTINA VENEZA LTDA.,-29.083267,-51.217911,2023,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.64
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2017,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.428568
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2018,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.5736
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2019,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.2
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2020,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.5000112
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2021,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,4.25932
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2022,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.3920816
91368704000177,VINICOLA MILANO LTDA.,-29.00148,-51.309976,2023,,NOVA PADUA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.3564247999999997
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2017,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.14232
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2018,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.14232
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2019,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.210632
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2020,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.14696
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2021,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.243984
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2022,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.2714
91383653000152,SANTINI INDUSTRIA VINICOLA LTDA,-29.313185,-51.203721,2023,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.2714
91437038000181,TRENTIN INDUSTRIA VINICOLA LTDA,-29.244722,-51.183333,2017,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.066968
91437038000181,TRENTIN INDUSTRIA VINICOLA LTDA,-29.244722,-51.183333,2018,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.056456000000000006
91437038000181,TRENTIN INDUSTRIA VINICOLA LTDA,-29.244722,-51.183333,2019,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.056456000000000006
91639724000135,SOCIEDADE DE BEBIDAS MALACARNE LTDA,-29.026056,-51.258833,2019,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.568
91639724000135,SOCIEDADE DE BEBIDAS MALACARNE LTDA,-29.026056,-51.258833,2020,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.6
91639724000135,SOCIEDADE DE BEBIDAS MALACARNE LTDA,-29.026056,-51.258833,2021,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.608
91639724000135,SOCIEDADE DE BEBIDAS MALACARNE LTDA,-29.026056,-51.258833,2022,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.4
91639724000135,SOCIEDADE DE BEBIDAS MALACARNE LTDA,-29.026056,-51.258833,2023,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.632
91669333000406,INDUSTRIAL BOITUVA DE ALIMENTOS S/A,-29.660653,-51.137862,2021,,NOVO HAMBURGO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,9.567139200000002
91669333000406,INDUSTRIAL BOITUVA DE ALIMENTOS S/A,-29.660653,-51.137862,2022,,NOVO HAMBURGO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,9.920028320000002
91669333000406,INDUSTRIAL BOITUVA DE ALIMENTOS S/A,-29.660653,-51.137862,2023,,NOVO HAMBURGO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,10.0388128
91669333000406,INDUSTRIAL BOITUVA DE ALIMENTOS S/A,-29.660653,-51.137862,2021,,NOVO HAMBURGO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,2.2659600000000006
91669333000406,INDUSTRIAL BOITUVA DE ALIMENTOS S/A,-29.660653,-51.137862,2022,,NOVO HAMBURGO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,2.4324688
91669333000406,INDUSTRIAL BOITUVA DE ALIMENTOS S/A,-29.660653,-51.137862,2023,,NOVO HAMBURGO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Other spirits,,,,3.2220656
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2017,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.1189312
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2018,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.1189312
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2019,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.17514496
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2021,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.28757247999999996
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2023,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.4
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2017,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.011892799999999999
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2018,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.011892799999999999
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2019,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.024448800000000003
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2020,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.024
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2021,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.044
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2022,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.064
91904391000124,ADEGA CAVALLERI LTDA,-29.182069,-51.604933,2023,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.04
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2017,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,6.23665
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2018,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,6.24
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2019,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,6.092149999999999
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2020,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,6.5397
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2021,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,7.3003
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2022,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,7.12
92226026000170,IRMAOS RUIVO LTDA,-31.749774,-52.295692,2023,,PELOTAS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,7.56769
92260371000120,DAUPER INDUSTRIA E COMERCIO DE BISCOITOS LTDA.,-29.338925,-50.786419,2017,,CANELA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,4.837013
92260371000120,DAUPER INDUSTRIA E COMERCIO DE BISCOITOS LTDA.,-29.338925,-50.786419,2018,,CANELA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,5.38439714
92260371000120,DAUPER INDUSTRIA E COMERCIO DE BISCOITOS LTDA.,-29.338925,-50.786419,2019,,CANELA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,5.989438
92260371000120,DAUPER INDUSTRIA E COMERCIO DE BISCOITOS LTDA.,-29.338925,-50.786419,2021,,CANELA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,5.231197
92260371000120,DAUPER INDUSTRIA E COMERCIO DE BISCOITOS LTDA.,-29.338925,-50.786419,2022,,CANELA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,5.190675000000001
92260371000120,DAUPER INDUSTRIA E COMERCIO DE BISCOITOS LTDA.,-29.338925,-50.786419,2023,,CANELA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Cakes, biscuits and breakfast cereals",,,,5.2013940000000005
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2017,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.92328
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2018,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.96944
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2019,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.16048
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2020,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.612
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2021,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.92
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2022,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.784
92580414000155,VINICOLA GOES E VENTURINI LTDA,-29.066469,-51.207094,2023,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.4
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2017,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.2936
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2018,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.21544
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2019,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.19744
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2020,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.25544
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2021,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.58184
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2022,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.60424
92868132000158,HENRIQUE CARLOS TONIETTO INDUSTRIA ME,-29.258589,-51.264909,2023,,CAXIAS DO SUL,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.47848
93164697000117,VALDEMAR PEDRO BOFF,-28.960614,-51.070375,2017,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.06584000000000001
93164697000117,VALDEMAR PEDRO BOFF,-28.960614,-51.070375,2018,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.06
93164697000117,VALDEMAR PEDRO BOFF,-28.960614,-51.070375,2019,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0344
93164697000117,VALDEMAR PEDRO BOFF,-28.960614,-51.070375,2020,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0512
93164697000117,VALDEMAR PEDRO BOFF,-28.960614,-51.070375,2021,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.0712
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2017,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.44
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2018,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.44
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2019,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.584
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2020,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.8064
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2021,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.8408
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2022,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.104
93171510000102,GRANJA DE VINHOS RODOVIN LTDA,-28.911223,-51.115584,2023,,SAO MARCOS,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,4.1312
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2017,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.8
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2018,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.30182
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2019,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.72
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2020,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.4542768
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2021,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,3.072
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2022,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.9000392000000002
93277234000161,VINICOLA VENZ LTDA,-29.061589,-51.274325,2023,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.52
93305308000126,COOPERATIVA DE PRODUCAO AGROPECUARIA CASCATA LTDA,-27.992158,-52.789525,2017,,PONTAO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Meat, fish and poultry",,,,0.007790999999999999
93305308000126,COOPERATIVA DE PRODUCAO AGROPECUARIA CASCATA LTDA,-27.992158,-52.789525,2018,,PONTAO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Meat, fish and poultry",,,,0.012459
93305308000126,COOPERATIVA DE PRODUCAO AGROPECUARIA CASCATA LTDA,-27.992158,-52.789525,2019,,PONTAO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Meat, fish and poultry",,,,0.013704
93305308000126,COOPERATIVA DE PRODUCAO AGROPECUARIA CASCATA LTDA,-27.992158,-52.789525,2020,,PONTAO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Meat, fish and poultry",,,,0.010275000000000001
93305308000126,COOPERATIVA DE PRODUCAO AGROPECUARIA CASCATA LTDA,-27.992158,-52.789525,2021,,PONTAO,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Meat, fish and poultry",,,,0.0105
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2017,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.33649599999999996
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2018,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.224636
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2019,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.16462240000000003
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2020,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.49293760000000003
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2021,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.408
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2022,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.27708
93468494000114,SOCIEDADE DE BEBIDAS CASCATA DA COLINA LTDA,-28.974417,-51.263056,2023,,FLORES DA CUNHA,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,0.25764016
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2017,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,2.08
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2018,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.648
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2019,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.36
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2020,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.6
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2021,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.2
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2022,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.2
93523892000196,V T VINHOS LTDA - ME,-29.177033,-51.553844,2023,,BENTO GONCALVES,RS,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,"Wine
unspecified colour",,,,1.28
93586303001603,VIBRA AGROINDUSTRIAL SA,-25.986083,-52.810308,2017,,ITAPEJARA D'OESTE,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,3.90538104
93586303001603,VIBRA AGROINDUSTRIAL SA,-25.986083,-52.810308,2018,,ITAPEJARA D'OESTE,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,10.12935
93586303001603,VIBRA AGROINDUSTRIAL SA,-25.986083,-52.810308,2019,,ITAPEJARA D'OESTE,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,16.274045700000002
93586303001603,VIBRA AGROINDUSTRIAL SA,-25.986083,-52.810308,2020,,ITAPEJARA D'OESTE,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,7.344440400000001
93586303001603,VIBRA AGROINDUSTRIAL SA,-25.986083,-52.810308,2021,,ITAPEJARA D'OESTE,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,6.827700000000001
93586303001603,VIBRA AGROINDUSTRIAL SA,-25.986083,-52.810308,2022,,ITAPEJARA D'OESTE,PR,2.H.2,Food and beverages industry,,Tier 2 Emission Factor,Animal rendering,,,,3.5418728400000004
